,report_date,report_content,day_of_week,post_date,post_id,post_title,wetsuit_adviezen_str,wetsuit_adviezen,post_url
2,2021-02-14 00:00:00.000000,"Donderdag 14 februari
Donderdag breekt ‘de lente’ aan! Veel zon, hoge temperaturen voor de tijd van het jaar, maar weinig golven. Het Noordzeewater zal weer lekker opwarmen, zodat al snel die 5mm of 4mm voldoende zal zijn als de zon schijnt en het niet waait. Schoentjes, handschoentjes en cap blijven voorlopig nog wel nodig. De temperatuur van het water is volgens dit kaartje nu tussen de 6 en 7 graden in Noord-Holland en op de wadden en tussen de 8 en 9 graden voor de kust van Zuid-Holland zuid en west Vlaanderen. ",donderdag,2019-02-12,post-31377,"Surfweer Dinsdag 12 februari 2019

","Wetsuit-advies:
Dinsdag: 6/5mm met cap 3mm, schoen 7mm hand 4mm
Woensdag: 5mm wetsuit, 3mm cap & 6mm schoen + 3mm hand
Zondag: 5mm wetsuit 2mm cap, schoen 6mm en hand 3mm.",donderdag,http://surfweer.nl/surf/surfweer-dinsdag-12-februari-2019/
3,,"Weekendvooruitzichten
Voorlopig blijft het flat muv van de noordelijke kusten (wadden en deels Noord-Holland). Donderdag ligt er grote depressie ver boven de Noordzee tussen Groenland, Spitsbergen en Noorwegen. Hier kan mogelijk een halve meter swell van afreizen en in het weekend de wadden raken. Deze swell wordt echter behoorlijk tegengewerkt door een tweede lagedrukgebied die vrijdagavond op precies dezelfde plek ligt. Daar wordt de swell meer van verwacht. Alleen niet meer voor het einde van het weekend. Met uitzondering van de wadden, daar zondagmiddag al een halve meter cleane noordswell (op de sets 1 meter). In de regel weten dit soort swell de kust van Zuid-Holland of Zeeland niet te bereiken. Soms lukt dit in Noord-Holland nog wel, maar dat is afwachten en de metingen van een boei als de Haewene Brim boei in de gaten houden. ",weekendvooruitzichten,2019-02-12,post-31377,"Surfweer Dinsdag 12 februari 2019

","Wetsuit-advies:
Dinsdag: 6/5mm met cap 3mm, schoen 7mm hand 4mm
Woensdag: 5mm wetsuit, 3mm cap & 6mm schoen + 3mm hand
Zondag: 5mm wetsuit 2mm cap, schoen 6mm en hand 3mm.",weekendvooruitzichten,http://surfweer.nl/surf/surfweer-dinsdag-12-februari-2019/
4,,"Wetsuit-advies:
Dinsdag: 6/5mm met cap 3mm, schoen 7mm hand 4mm
Woensdag: 5mm wetsuit, 3mm cap & 6mm schoen + 3mm hand
Zondag: 5mm wetsuit 2mm cap, schoen 6mm en hand 3mm.",wetsuit-advies:,2019-02-12,post-31377,"Surfweer Dinsdag 12 februari 2019

","Wetsuit-advies:
Dinsdag: 6/5mm met cap 3mm, schoen 7mm hand 4mm
Woensdag: 5mm wetsuit, 3mm cap & 6mm schoen + 3mm hand
Zondag: 5mm wetsuit 2mm cap, schoen 6mm en hand 3mm.",,http://surfweer.nl/surf/surfweer-dinsdag-12-februari-2019/
0,2021-02-07 00:00:00.000000,"Donderdag 7 februari
Een depressie die woensdag nog niet eens bestond, diept ten zuidwesten van Ierland uit en koerst in rap tempo naar het midden van de Noordzee. Omdat het zo snel gaat, is de betrouwbaarheid ver te zoeken, maar we weten in ieder geval dat het flink gaat waaien. Dat worden dus hoge golven, waarbij twee momenten eventueel voor enige mate van surfbaarheid zouden kunnen zorgen. Dat is in de ochtend, direct na het passeren van de eerste twee fronten (koufront met daarachter diepe trog). De wind is dan even hard genoeg geweest voor een goede push, terwijl het nog niet meteen zo belachelijk hard waait. Dat gebeurd later pas, wanneer de kern van de depressie het midden van de Noordzee bereikt. De verwachtingen zijn rond de windkracht 8 uit het WZW in Z-H. In Zeeland iets minder hard, dus daar valt met laagwater nog wel te surfen. En in België lukt dat mogelijk zelfs met hoogwater. Het gaat allemaal zo snel dat de felste windstoten ook weer verdwijnen voor het eind van de middag is. Dat is dus het tweede moment dat een gokje gewaagd kan worden met een krachtige van WZW naar ZW gekrompen wind. Het is dan wel hoogwater, dus stroming als een malle uit de beschutting.",donderdag,2019-02-07,post-31352,"Surfweer donderdag 7 februari 2019

",,,http://surfweer.nl/surf/surfweer-donderdag-7-februari-2019/
1,2021-02-08 00:00:00.000000,"Vrijdag 8 februari
Het sturende lagedrukgebied ten zuiden van IJsland legt even een wat minder wild windtype bij ons voor de deur. Dat komt omdat we tijdelijk onder de vleugels van een warme sector bivakeren. Het warmtefront komt daarbij door in de ochtend me enige vorm van (mot)regen. Daarna is het minder regenachtig en ‘lekker warm’ met 10gr plus. Enige nadeel van de verzadigde lucht is dat de wind ook sterk zuid zal krimpen langs de kustlijn. Maar gelukkig waait het hard genoeg en komt de windswell sowieso wel door. Met uitzondering van België, daar is de wind te aflandig en zijn de golven te klein. In Zeeland al beter te doen (alleen met laagwater) en in Zuid-Holland kan het al aardig aan de maat worden met 1,5m windlijnen. Richting N-H uiteraard nog hoger, maar toch te surfen dankzij die windkrimping naar zuid. Dat gaat niet overal lukken, want natuurlijk zijn er in N-H ook nog veel spots waar zuid nog volledig sideshore is. En met windkracht 7 is dat dan toch nog te veel van het goede.",vrijdag,2019-02-07,post-31352,"Surfweer donderdag 7 februari 2019

",,,http://surfweer.nl/surf/surfweer-donderdag-7-februari-2019/
2,2021-02-09 00:00:00.000000,"Zaterdag 9 februari
De kern van het sturende laag komt zaterdag dichterbij en steekt in de loop van de middag de noordelijke Noordzee over richting Noorwegen. Dat is een eindje bij ons vandaag waardoor de dag eigenlijk veelal zonnig verloopt, maar wel met een flink doorstaande zuidwester. Beetje te veel van het goede met windkracht 7 (soms 8), hoewel dit natuurlijk ook nog niet per se heel hard kan worden genoemd. Vooral in Zeeland niet, want daar is de zuidwest toch al iets minder onshore (wel alleen bij laagwater te surfen). En ook in Belgie zijn er kansen. Eind van middag neemt de wind mogelijk een windkracht in snelheid af. Met een beetje beschutting is het dan het proberen waard. Er zijn in ieder geval golven, hoge golven!",zaterdag,2019-02-07,post-31352,"Surfweer donderdag 7 februari 2019

",,,http://surfweer.nl/surf/surfweer-donderdag-7-februari-2019/
3,2021-02-10 00:00:00.000000,"Zondag 10 februari
Voor zondag is eigenlijk nog geen verwachting te maken. In het kielzog van de grote depressie sleept nog een front op het randje van de straalstroom. Hierdoor wisselen de modellen van een windstille dag in het centrum van de kern van een depressie tot een vrij zware storm met de kern zo vlakbij. Volg de berichten in de surf-reports voor meer up tot date info.",zondag,2019-02-07,post-31352,"Surfweer donderdag 7 februari 2019

",,,http://surfweer.nl/surf/surfweer-donderdag-7-februari-2019/
4,2021-02-11 00:00:00.000000,"Maandag 11 februari
Verder kijkend naar volgende week wordt de voorspelbaarheid weer groter. Heel groot zelfs. Aan de achterzijde kiept de windrichting naar noordwest voor 1 a 2 dagen en stuwt direct al een behoorlijke swell onze kant op. Die kan maandag met hoogwater voor leuke surfcondities geven. Nog wel met een onshore wind, dus dat tij is wel echt belangrijk. Nadelig is dat de twee hoogwaters die dag rond 7:00 uur en om 19:00 vallen. Beiden net buiten de tijden dat het buiten licht is. Alleen in Zeeland en België komt het tweede getij veel eerder en is het vanaf 16:00 al meer dan voldoende hoogwater voor een lekkere surfsessie die dan al clean genoeg is. Overige regio’s zullen waarschijnlijk op dinsdag of zelfs op woensdag pas echt cleanere golven voor de kiezen krijgen. Wel een stuk lager, maar zoals altijd is die noordenswell nooit meteen weer weg. Ook is het hogedrukgebied niet meteen weer weg. Dat heeft daarbij wel als nadeel dat depressies even niet meer heel erg in de buurt kunnen komen. Niet veel wind, weinig regen, maar ook geen echte golven. En geen kou, want het is in feite het Azoren-hoog dat zich eventjes heeft verplaatst vanaf de Oceaan naar vaste wal. Een situatie die normaliter voor perfecte golven zorgt in Les Landes. Swell is dan immers minder hoog 1-2m en de wind draait mooi tegen de wijzers van de klok in om het hoog en is dan offshore langs deze kust. Helaas is de Surf Inn nog niet open in deze tijd van het jaar. Wel staan daar een paar hele mooie surf-coachings weken op de Agenda die ws al snel weer vol zullen lopen. We proberen daar vanuit Surfweer ook weer bij te zijn dit jaar, maar weten nog niet welke locatie en week dat zal worden! ",maandag,2019-02-07,post-31352,"Surfweer donderdag 7 februari 2019

",,,http://surfweer.nl/surf/surfweer-donderdag-7-februari-2019/
5,,"Warmte-advies:
Donderdag: 6mm wetsuit met cap 3mm, schoen 7mm en hand 4mm
Vrijdag: 6mm wetsuit, 3mm cap & 6mm schoen + 3mm hand
Zaterdag: 6mm , 3mm cap, schoen 6mm en hand 4mm
Zondag:  ?
Maandag 6 mm wetsuit, 4mm cap & 7mm boots en 4mm hand",warmte-advies:,2019-02-07,post-31352,"Surfweer donderdag 7 februari 2019

",,,http://surfweer.nl/surf/surfweer-donderdag-7-februari-2019/
0,2021-02-02 00:00:00.000000,"Zaterdag 2 februari
Een afnemende swell uit het noordoosten weet de Zuid-Hollandse kust nog te bereiken voordat het alweer te laagwater wordt in de middag. Verwacht er niet te veel van, aangezien de afname nu al te zien is op de meetboeien. De swell is het resultaat van de noordoostenwind boven de wadden op vrijdagmiddag, maar die is reeds afgenomen. Toch kan het nog richting 1 meter hoge golven gaan dankzij de meer naar het noorden /noordoost gedraaide wind op zaterdag ochtend. Deze wind maakt er in België en Zeeland dan weer wel een potje van, met onshore rommelgolven en het verkeerde tij. Maar mocht je het daar proberen, dan kan dat een paar uur voor hoogwater nog wel gaan (tot 1 uur na hoog). In N-H zal nog geen swell binnenkomen muv een paar beginners setjes van 0,5m hoog. Het is er wel clean, dankzij de meer offshore noordoost richting van de wind. Die is bijna de hele dag zwak of afwezig. In België en Zeeland is dat niet het geval. Daar zal de wind later op de middag zelfs krachtig onshore worden. ",zaterdag,2019-02-02,post-31327,"Surfweer Zaterdag 2 februari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-2-februari-2019/
1,2021-02-03 00:00:00.000000,"Zondag 3 februari
Veel meer dan een krachtige noordelijke wind (windkacht 6) gaat het nergens worden in de Noordzee. Aan de ene kant is dat een nadeel, want het maakt de swell voor zondag nou niet echt spectaculair. Aan de andere kant, is de minder sterke uitdieping van het lagedrukgebied ook een voordeel. De onshore wind op zondag zal ook niet veel voorstellen, dus erg verwaaid zal de swell niet zijn. Verwacht een hoogte van 1m of iets meer met genoeg kracht om te kunnen shortboarden, maar een iets volumineuzere plank is beter. Wat dat betreft is dat nieuwe Chancho model wel een perfect boardje voor zondag overal. Veel verschil tussen de golfhoogte zal er niet zijn tussen noord en zuid. De golven hebben overal dezelfde, vrij korte periode. Dat maakt het soms wel lastiger uitpeddelen, maar er zijn in ieder geval korte wachttijden tussen de sets. Een goede work-out surfdag met niet al te veel wind. Mooiste moment lijkt toch wel in de ochtend te zitten, omdat de wind dan even wat minder is en de swell nog vers. In het zuiden en in België heb je natuurlijk wel hoogwater nodig, maar dat komt daar ook al in de ochtend.",zondag,2019-02-02,post-31327,"Surfweer Zaterdag 2 februari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-2-februari-2019/
2,2021-02-04 00:00:00.000000,"Maandag 4 februari
Een ouderwetse zuidwester gaat maandag het winterse gevoel definitief buitenspel zetten. De kerndruk van het sturende lagedrukgebied is niet eens zo laag, maar ligt behoorlijk dichtbij, middenin de Noordzee. Dat zien over het algemeen niet eens de meest ongunstige laagjes voor golven in onze buurt. De wind zal eerst wel te hard en te zuidelijk zijn. Later ruimt het meer ZZW en neemt in de middag mogelijk iets af. Wel is het dan hoogwater, maar op zich is dat met zuid niet zo’n probleem. Een klein stukje teruglopen over het strand warmt de tenen weer eventjes op voor een tweede peddelronde. En je kunt natuurlijk ook wat beschutting zoeken, alleen zijn dan de golven meteen een stuk kleiner. In Zeeland ziet het er minder goed uit voor maandag. Daar heb je toch die lage waterstand voor nodig. Pas na 17:00 uur lijkt die daar voldoende te zijn. Uiteraard, wanneer de wind een halve dag eerder komt, kan er in de ochtend wel prima gesurft worden met laagwater in het zuiden. Overigens is Zuid-Holland ook een prima plek om met bijna alle getijden met ZW swell het water in te kunnen. ",maandag,2019-02-02,post-31327,"Surfweer Zaterdag 2 februari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-2-februari-2019/
3,2021-02-05 00:00:00.000000,"Dinsdag 5 februari
Achter het lagedrukgebied zal er een noordwestelijke wind en swell komen te staan. Met grote onzekerheid zit die in de forecast voor dinsdag. Omdat de wind dan sterk afneemt en van WNW terug naar ZW of Zuid draait, kan dit wel eens een mooi surfmoment gaan geven. Helemaal omdat de getijden gunstig zijn en de nieuwe maan weer wat extra beweging in de zee brengt. Nu is dat natuurlijk niet altijd even gunstig, maar voor dinsdag ziet het er niet slecht uit! ",dinsdag,2019-02-02,post-31327,"Surfweer Zaterdag 2 februari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-2-februari-2019/
4,,"Verdere vooruitzichten
Na dit eerste lagedrukgebiedje uit het westen komt er een groter lagedrukgebied vanaf Groenland over IJsland naar Noorwegen afzetten. Dat jaagt de wind bij ons wat minder aan in de regel en ook is er vaak sprake naar een te grote krimping naar zuid in de windrichting. Er kunnen nog wel randstoringen onstaan op het polaire front, waardoor de boel af en toe iets meer naar het zuiden activeert en wij een kort moment met meer wind en ook wat meer neerslag hebben. Dat zal absoluut niet meer in de vorm van sneeuw zijn met temperaturen van +7 tot +10 graden. Wie weet zelfs even het echte voorjaarsgevoel als de zon schijnt midden op de dag. De lagedrukgebieden op de Oceaan blijven op deze manier aangeslingerd worden tot ver in februari. Wat eind februari gaat gebeuren weet niemand. Uiteraard is de winterperiode nog niet definitief voorbij!",verdere,2019-02-02,post-31327,"Surfweer Zaterdag 2 februari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-2-februari-2019/
0,2021-01-26 00:00:00.000000,"Zaterdag 26 januari
De golfhoogtemeting valt niet tegen en is zeker in het noorden behoorlijk goed dankzij de west-noordwestelijke swellrichting. Ook de wind is niet al te hard en komt steeds mooier side-shore uit het zuidwesten. Dan rest nog een variabele die nog roet in het eten kan gooien en dan is het getij. Deze blijft eigenlijk de hele dag te laag voor die echt goede push voorin. En het tij blijft in zuidelijk Z-H nog onder het N.A.P. zodat daar de swell al helemaal niet meer doorkomt. Tegenstrijdig genoeg gaat dat een stukje zuidelijker, in Zeeland, nog wel lukken omdat het tij eerder weer omhoog gaat. Wel kan daar te veel stroming komen te staan met de wind uit het zuidwesten. Daar zou je dus eerder op de middag al moeten gaan, terwijl voor alle andere regio’s geldt het beste ergens in de ochtend (meest verse WNW swell) of zo laat mogelijk in de middag (klein beetje opkomend en kans op nieuwe NW swell). De toename van de ZW wind lijkt in de laatste kaarten pas om 18:00 te komen. Het blijft dus vooral gaan om swell vandaag, en niet al te veel windgolven. Dat is in de regel al niet verkeerd natuurlijk! ",zaterdag,2019-01-26,post-31303,"Surfweer Zaterdag 26 januari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-26-januari-2019/
1,2021-01-27 00:00:00.000000,"Zondag 27 januari
Een zware storm aan de Engelse oostkust zorgt voor een behoorlijke opzet uit het noordwesten. De eerste golven hiervan komen zondag na 15:00 binnen in Zeeland en België. Eerder op de dag is de wind nog zuid, maar is er nog niet veel swell. Met uitzondering van spots meer naar het noorden, want daar heeft zuidwester een langere fetch gehad in de nacht van zaterdag naar zondag. Wil je deze swell meepakken, dan is het in ieder geval zaak om vroeg op te staan. Na 11u draait de wind onshore, maar nog niet echt hard. Wel kan zo de eerste rommelige NW swell onstaan op zo’n 120 km bij ons vandaan. Die komt dan na 15:00 binnen met een naar WZW krimpende wind. Op zich niet eens zo onsurfbaar voor de kust van België, Zeeland en Zuid-Holland. En ook in N-H zal het nog gaan. Wel zal de wind steeds meer toenemen op nadering van de regen eind van de middag. Het tij is dan nog laag naar mid, dus op bijna alle spots kan er wel gesurft worden. En echt totaal onstuimig is het nog niet. Dat komt pas maandag. ",zondag,2019-01-26,post-31303,"Surfweer Zaterdag 26 januari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-26-januari-2019/
2,2021-01-28 00:00:00.000000,"Maandag 28 januari
De golfhoogte die aan de Engelse oostkust wordt opgestuwd is 6 meter hoog en heeft een periode van 12 seconde. Natuurlijk komt deze swell niet vol binnen op deze kust en wordt afgeremd door de afstand en de vele zandbanken die de swell tegenkomt onderweg. De helft blijft hier van over en dat maakt het nog altijd veel te veel van het goede voor alle spots die recht naar Engeland onbeschermd liggen. Ook zal er een giga stroming staan, dus is het zoeken naar de meest protected stukjes strand die er te vinden zijn. Lastig, want het tij doet niet goed mee. Ten eerste is het nog steeds doodtij en ten tweede valt hoogwater te vroeg in de ochtend en komt in de middag niet meer voor donker op. ",maandag,2019-01-26,post-31303,"Surfweer Zaterdag 26 januari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-26-januari-2019/
3,2021-01-29 00:00:00.000000,"Dinsdag 29 januari
Dinsdag is de swellhoogte wat beter behapbaar met 1 tot 1,5m en 7 seconde periode. Het is nu nog onzeker wat de wind gaat doen. Het DWD model geeft een zuidelijk briesje met cleane offshore golven in de ochtend. Het amerikaanse model laat echter een nieuw front met WNW wind opkomen, wat niet slecht voor de golfhoogte zou zijn maar wel voor de golflijn. Dus nog maar even afwachten met die vrije uurtjes op dinsdag-ochtend alvast in te boeken. ",dinsdag,2019-01-26,post-31303,"Surfweer Zaterdag 26 januari 2019

",,,http://surfweer.nl/surf/surfweer-zaterdag-26-januari-2019/
